"period","respondent","respondent.name","type.name","value","value.units","date","hour","year","month","dayofweek","BGE_Rebate"
"2020-11-18T21","PJM","PJM Interconnection, LLC","Demand",90739,"megawatthours",2020-11-18,21,2020,11,"Wednesday",0
"2020-11-18T20","PJM","PJM Interconnection, LLC","Demand",90101,"megawatthours",2020-11-18,20,2020,11,"Wednesday",0
"2020-11-18T19","PJM","PJM Interconnection, LLC","Demand",90398,"megawatthours",2020-11-18,19,2020,11,"Wednesday",0
"2020-11-18T18","PJM","PJM Interconnection, LLC","Demand",91268,"megawatthours",2020-11-18,18,2020,11,"Wednesday",0
"2020-11-18T17","PJM","PJM Interconnection, LLC","Demand",92745,"megawatthours",2020-11-18,17,2020,11,"Wednesday",0
"2020-11-18T16","PJM","PJM Interconnection, LLC","Demand",94500,"megawatthours",2020-11-18,16,2020,11,"Wednesday",0
"2020-11-18T15","PJM","PJM Interconnection, LLC","Demand",96327,"megawatthours",2020-11-18,15,2020,11,"Wednesday",0
"2020-11-18T14","PJM","PJM Interconnection, LLC","Demand",98244,"megawatthours",2020-11-18,14,2020,11,"Wednesday",0
"2020-11-18T13","PJM","PJM Interconnection, LLC","Demand",97859,"megawatthours",2020-11-18,13,2020,11,"Wednesday",0
"2020-11-18T12","PJM","PJM Interconnection, LLC","Demand",93489,"megawatthours",2020-11-18,12,2020,11,"Wednesday",0
"2020-11-18T11","PJM","PJM Interconnection, LLC","Demand",86860,"megawatthours",2020-11-18,11,2020,11,"Wednesday",0
"2020-11-18T10","PJM","PJM Interconnection, LLC","Demand",83097,"megawatthours",2020-11-18,10,2020,11,"Wednesday",0
"2020-11-18T09","PJM","PJM Interconnection, LLC","Demand",81680,"megawatthours",2020-11-18,9,2020,11,"Wednesday",0
"2020-11-18T08","PJM","PJM Interconnection, LLC","Demand",81302,"megawatthours",2020-11-18,8,2020,11,"Wednesday",0
"2020-11-18T07","PJM","PJM Interconnection, LLC","Demand",81769,"megawatthours",2020-11-18,7,2020,11,"Wednesday",0
"2020-11-18T06","PJM","PJM Interconnection, LLC","Demand",83142,"megawatthours",2020-11-18,6,2020,11,"Wednesday",0
"2020-11-18T05","PJM","PJM Interconnection, LLC","Demand",85612,"megawatthours",2020-11-18,5,2020,11,"Wednesday",0
"2020-11-18T04","PJM","PJM Interconnection, LLC","Demand",89051,"megawatthours",2020-11-18,4,2020,11,"Wednesday",0
"2020-11-18T03","PJM","PJM Interconnection, LLC","Demand",92749,"megawatthours",2020-11-18,3,2020,11,"Wednesday",0
"2020-11-18T02","PJM","PJM Interconnection, LLC","Demand",95930,"megawatthours",2020-11-18,2,2020,11,"Wednesday",0
"2020-11-18T01","PJM","PJM Interconnection, LLC","Demand",98019,"megawatthours",2020-11-18,1,2020,11,"Wednesday",0
"2020-11-18T00","PJM","PJM Interconnection, LLC","Demand",99445,"megawatthours",2020-11-18,0,2020,11,"Wednesday",0
"2020-11-19T23","PJM","PJM Interconnection, LLC","Demand",93622,"megawatthours",2020-11-19,23,2020,11,"Thursday",0
"2020-11-19T22","PJM","PJM Interconnection, LLC","Demand",88672,"megawatthours",2020-11-19,22,2020,11,"Thursday",0
"2020-11-19T21","PJM","PJM Interconnection, LLC","Demand",87726,"megawatthours",2020-11-19,21,2020,11,"Thursday",0
"2020-11-19T20","PJM","PJM Interconnection, LLC","Demand",87864,"megawatthours",2020-11-19,20,2020,11,"Thursday",0
"2020-11-19T19","PJM","PJM Interconnection, LLC","Demand",88165,"megawatthours",2020-11-19,19,2020,11,"Thursday",0
"2020-11-19T18","PJM","PJM Interconnection, LLC","Demand",88673,"megawatthours",2020-11-19,18,2020,11,"Thursday",0
"2020-11-19T17","PJM","PJM Interconnection, LLC","Demand",90146,"megawatthours",2020-11-19,17,2020,11,"Thursday",0
"2020-11-19T16","PJM","PJM Interconnection, LLC","Demand",92525,"megawatthours",2020-11-19,16,2020,11,"Thursday",0
"2020-11-19T15","PJM","PJM Interconnection, LLC","Demand",95563,"megawatthours",2020-11-19,15,2020,11,"Thursday",0
"2020-11-19T14","PJM","PJM Interconnection, LLC","Demand",99307,"megawatthours",2020-11-19,14,2020,11,"Thursday",0
"2020-11-19T13","PJM","PJM Interconnection, LLC","Demand",100510,"megawatthours",2020-11-19,13,2020,11,"Thursday",0
"2020-11-19T12","PJM","PJM Interconnection, LLC","Demand",96903,"megawatthours",2020-11-19,12,2020,11,"Thursday",0
"2020-11-19T11","PJM","PJM Interconnection, LLC","Demand",90249,"megawatthours",2020-11-19,11,2020,11,"Thursday",0
"2020-11-19T10","PJM","PJM Interconnection, LLC","Demand",86851,"megawatthours",2020-11-19,10,2020,11,"Thursday",0
"2020-11-19T09","PJM","PJM Interconnection, LLC","Demand",85219,"megawatthours",2020-11-19,9,2020,11,"Thursday",0
"2020-11-19T08","PJM","PJM Interconnection, LLC","Demand",85758,"megawatthours",2020-11-19,8,2020,11,"Thursday",0
"2020-11-19T07","PJM","PJM Interconnection, LLC","Demand",86042,"megawatthours",2020-11-19,7,2020,11,"Thursday",0
"2020-11-19T06","PJM","PJM Interconnection, LLC","Demand",87473,"megawatthours",2020-11-19,6,2020,11,"Thursday",0
"2020-11-19T05","PJM","PJM Interconnection, LLC","Demand",89697,"megawatthours",2020-11-19,5,2020,11,"Thursday",0
"2020-11-19T04","PJM","PJM Interconnection, LLC","Demand",92556,"megawatthours",2020-11-19,4,2020,11,"Thursday",0
"2020-11-19T03","PJM","PJM Interconnection, LLC","Demand",96120,"megawatthours",2020-11-19,3,2020,11,"Thursday",0
"2020-11-19T02","PJM","PJM Interconnection, LLC","Demand",98687,"megawatthours",2020-11-19,2,2020,11,"Thursday",0
"2020-11-19T01","PJM","PJM Interconnection, LLC","Demand",100013,"megawatthours",2020-11-19,1,2020,11,"Thursday",0
"2020-11-19T00","PJM","PJM Interconnection, LLC","Demand",100919,"megawatthours",2020-11-19,0,2020,11,"Thursday",0
"2020-11-20T23","PJM","PJM Interconnection, LLC","Demand",86405,"megawatthours",2020-11-20,23,2020,11,"Friday",0
"2020-11-20T22","PJM","PJM Interconnection, LLC","Demand",82128,"megawatthours",2020-11-20,22,2020,11,"Friday",0
"2020-11-20T21","PJM","PJM Interconnection, LLC","Demand",80781,"megawatthours",2020-11-20,21,2020,11,"Friday",0
"2020-11-20T20","PJM","PJM Interconnection, LLC","Demand",81317,"megawatthours",2020-11-20,20,2020,11,"Friday",0
"2020-11-20T19","PJM","PJM Interconnection, LLC","Demand",81551,"megawatthours",2020-11-20,19,2020,11,"Friday",0
"2020-11-20T18","PJM","PJM Interconnection, LLC","Demand",82353,"megawatthours",2020-11-20,18,2020,11,"Friday",0
"2020-11-20T17","PJM","PJM Interconnection, LLC","Demand",83517,"megawatthours",2020-11-20,17,2020,11,"Friday",0
"2020-11-20T16","PJM","PJM Interconnection, LLC","Demand",84844,"megawatthours",2020-11-20,16,2020,11,"Friday",0
"2020-11-20T15","PJM","PJM Interconnection, LLC","Demand",86783,"megawatthours",2020-11-20,15,2020,11,"Friday",0
"2020-11-20T14","PJM","PJM Interconnection, LLC","Demand",89156,"megawatthours",2020-11-20,14,2020,11,"Friday",0
"2020-11-20T13","PJM","PJM Interconnection, LLC","Demand",89671,"megawatthours",2020-11-20,13,2020,11,"Friday",0
"2020-11-20T12","PJM","PJM Interconnection, LLC","Demand",85729,"megawatthours",2020-11-20,12,2020,11,"Friday",0
"2020-11-20T11","PJM","PJM Interconnection, LLC","Demand",80239,"megawatthours",2020-11-20,11,2020,11,"Friday",0
"2020-11-20T10","PJM","PJM Interconnection, LLC","Demand",77385,"megawatthours",2020-11-20,10,2020,11,"Friday",0
"2020-11-20T09","PJM","PJM Interconnection, LLC","Demand",75805,"megawatthours",2020-11-20,9,2020,11,"Friday",0
"2020-11-20T08","PJM","PJM Interconnection, LLC","Demand",75636,"megawatthours",2020-11-20,8,2020,11,"Friday",0
"2020-11-20T07","PJM","PJM Interconnection, LLC","Demand",76719,"megawatthours",2020-11-20,7,2020,11,"Friday",0
"2020-11-20T06","PJM","PJM Interconnection, LLC","Demand",78059,"megawatthours",2020-11-20,6,2020,11,"Friday",0
"2020-11-20T05","PJM","PJM Interconnection, LLC","Demand",80831,"megawatthours",2020-11-20,5,2020,11,"Friday",0
"2020-11-20T04","PJM","PJM Interconnection, LLC","Demand",84461,"megawatthours",2020-11-20,4,2020,11,"Friday",0
"2020-11-20T03","PJM","PJM Interconnection, LLC","Demand",87981,"megawatthours",2020-11-20,3,2020,11,"Friday",0
"2020-11-20T02","PJM","PJM Interconnection, LLC","Demand",90896,"megawatthours",2020-11-20,2,2020,11,"Friday",0
"2020-11-20T01","PJM","PJM Interconnection, LLC","Demand",93138,"megawatthours",2020-11-20,1,2020,11,"Friday",0
"2020-11-20T00","PJM","PJM Interconnection, LLC","Demand",94566,"megawatthours",2020-11-20,0,2020,11,"Friday",0
"2020-11-21T23","PJM","PJM Interconnection, LLC","Demand",83335,"megawatthours",2020-11-21,23,2020,11,"Saturday",0
"2020-11-21T22","PJM","PJM Interconnection, LLC","Demand",79174,"megawatthours",2020-11-21,22,2020,11,"Saturday",0
"2020-11-21T21","PJM","PJM Interconnection, LLC","Demand",76817,"megawatthours",2020-11-21,21,2020,11,"Saturday",0
"2020-11-21T20","PJM","PJM Interconnection, LLC","Demand",76480,"megawatthours",2020-11-21,20,2020,11,"Saturday",0
"2020-11-21T19","PJM","PJM Interconnection, LLC","Demand",76980,"megawatthours",2020-11-21,19,2020,11,"Saturday",0
"2020-11-21T18","PJM","PJM Interconnection, LLC","Demand",77351,"megawatthours",2020-11-21,18,2020,11,"Saturday",0
"2020-11-21T17","PJM","PJM Interconnection, LLC","Demand",77652,"megawatthours",2020-11-21,17,2020,11,"Saturday",0
"2020-11-21T16","PJM","PJM Interconnection, LLC","Demand",77849,"megawatthours",2020-11-21,16,2020,11,"Saturday",0
"2020-11-21T15","PJM","PJM Interconnection, LLC","Demand",77561,"megawatthours",2020-11-21,15,2020,11,"Saturday",0
"2020-11-21T14","PJM","PJM Interconnection, LLC","Demand",76890,"megawatthours",2020-11-21,14,2020,11,"Saturday",0
"2020-11-21T13","PJM","PJM Interconnection, LLC","Demand",76284,"megawatthours",2020-11-21,13,2020,11,"Saturday",0
"2020-11-21T12","PJM","PJM Interconnection, LLC","Demand",73802,"megawatthours",2020-11-21,12,2020,11,"Saturday",0
"2020-11-21T11","PJM","PJM Interconnection, LLC","Demand",71387,"megawatthours",2020-11-21,11,2020,11,"Saturday",0
"2020-11-21T10","PJM","PJM Interconnection, LLC","Demand",70490,"megawatthours",2020-11-21,10,2020,11,"Saturday",0
"2020-11-21T09","PJM","PJM Interconnection, LLC","Demand",70439,"megawatthours",2020-11-21,9,2020,11,"Saturday",0
"2020-11-21T08","PJM","PJM Interconnection, LLC","Demand",70759,"megawatthours",2020-11-21,8,2020,11,"Saturday",0
"2020-11-21T07","PJM","PJM Interconnection, LLC","Demand",71743,"megawatthours",2020-11-21,7,2020,11,"Saturday",0
"2020-11-21T06","PJM","PJM Interconnection, LLC","Demand",72868,"megawatthours",2020-11-21,6,2020,11,"Saturday",0
"2020-11-21T05","PJM","PJM Interconnection, LLC","Demand",75505,"megawatthours",2020-11-21,5,2020,11,"Saturday",0
"2020-11-21T04","PJM","PJM Interconnection, LLC","Demand",77914,"megawatthours",2020-11-21,4,2020,11,"Saturday",0
"2020-11-21T03","PJM","PJM Interconnection, LLC","Demand",80317,"megawatthours",2020-11-21,3,2020,11,"Saturday",0
"2020-11-21T02","PJM","PJM Interconnection, LLC","Demand",83127,"megawatthours",2020-11-21,2,2020,11,"Saturday",0
"2020-11-21T01","PJM","PJM Interconnection, LLC","Demand",85003,"megawatthours",2020-11-21,1,2020,11,"Saturday",0
"2020-11-21T00","PJM","PJM Interconnection, LLC","Demand",86768,"megawatthours",2020-11-21,0,2020,11,"Saturday",0
"2020-11-22T23","PJM","PJM Interconnection, LLC","Demand",85993,"megawatthours",2020-11-22,23,2020,11,"Sunday",0
"2020-11-22T22","PJM","PJM Interconnection, LLC","Demand",81764,"megawatthours",2020-11-22,22,2020,11,"Sunday",0
"2020-11-22T21","PJM","PJM Interconnection, LLC","Demand",78915,"megawatthours",2020-11-22,21,2020,11,"Sunday",0
"2020-11-22T20","PJM","PJM Interconnection, LLC","Demand",78381,"megawatthours",2020-11-22,20,2020,11,"Sunday",0
"2020-11-22T19","PJM","PJM Interconnection, LLC","Demand",78619,"megawatthours",2020-11-22,19,2020,11,"Sunday",0
"2020-11-22T18","PJM","PJM Interconnection, LLC","Demand",78698,"megawatthours",2020-11-22,18,2020,11,"Sunday",0
"2020-11-22T17","PJM","PJM Interconnection, LLC","Demand",78371,"megawatthours",2020-11-22,17,2020,11,"Sunday",0
"2020-11-22T16","PJM","PJM Interconnection, LLC","Demand",78009,"megawatthours",2020-11-22,16,2020,11,"Sunday",0
"2020-11-22T15","PJM","PJM Interconnection, LLC","Demand",76844,"megawatthours",2020-11-22,15,2020,11,"Sunday",0
"2020-11-22T14","PJM","PJM Interconnection, LLC","Demand",74605,"megawatthours",2020-11-22,14,2020,11,"Sunday",0
"2020-11-22T13","PJM","PJM Interconnection, LLC","Demand",72610,"megawatthours",2020-11-22,13,2020,11,"Sunday",0
"2020-11-22T12","PJM","PJM Interconnection, LLC","Demand",71454,"megawatthours",2020-11-22,12,2020,11,"Sunday",0
"2020-11-22T11","PJM","PJM Interconnection, LLC","Demand",69845,"megawatthours",2020-11-22,11,2020,11,"Sunday",0
"2020-11-22T10","PJM","PJM Interconnection, LLC","Demand",68892,"megawatthours",2020-11-22,10,2020,11,"Sunday",0
"2020-11-22T09","PJM","PJM Interconnection, LLC","Demand",68903,"megawatthours",2020-11-22,9,2020,11,"Sunday",0
"2020-11-22T08","PJM","PJM Interconnection, LLC","Demand",69050,"megawatthours",2020-11-22,8,2020,11,"Sunday",0
"2020-11-22T07","PJM","PJM Interconnection, LLC","Demand",69417,"megawatthours",2020-11-22,7,2020,11,"Sunday",0
"2020-11-22T06","PJM","PJM Interconnection, LLC","Demand",70962,"megawatthours",2020-11-22,6,2020,11,"Sunday",0
"2020-11-22T05","PJM","PJM Interconnection, LLC","Demand",73509,"megawatthours",2020-11-22,5,2020,11,"Sunday",0
"2020-11-22T04","PJM","PJM Interconnection, LLC","Demand",75868,"megawatthours",2020-11-22,4,2020,11,"Sunday",0
"2020-11-22T03","PJM","PJM Interconnection, LLC","Demand",78247,"megawatthours",2020-11-22,3,2020,11,"Sunday",0
"2020-11-22T02","PJM","PJM Interconnection, LLC","Demand",80460,"megawatthours",2020-11-22,2,2020,11,"Sunday",0
"2020-11-22T01","PJM","PJM Interconnection, LLC","Demand",82260,"megawatthours",2020-11-22,1,2020,11,"Sunday",0
"2020-11-22T00","PJM","PJM Interconnection, LLC","Demand",83644,"megawatthours",2020-11-22,0,2020,11,"Sunday",0
"2020-11-23T23","PJM","PJM Interconnection, LLC","Demand",94247,"megawatthours",2020-11-23,23,2020,11,"Monday",0
"2020-11-23T22","PJM","PJM Interconnection, LLC","Demand",88622,"megawatthours",2020-11-23,22,2020,11,"Monday",0
"2020-11-23T21","PJM","PJM Interconnection, LLC","Demand",85914,"megawatthours",2020-11-23,21,2020,11,"Monday",0
"2020-11-23T20","PJM","PJM Interconnection, LLC","Demand",85106,"megawatthours",2020-11-23,20,2020,11,"Monday",0
"2020-11-23T19","PJM","PJM Interconnection, LLC","Demand",85446,"megawatthours",2020-11-23,19,2020,11,"Monday",0
"2020-11-23T18","PJM","PJM Interconnection, LLC","Demand",85906,"megawatthours",2020-11-23,18,2020,11,"Monday",0
"2020-11-23T17","PJM","PJM Interconnection, LLC","Demand",86762,"megawatthours",2020-11-23,17,2020,11,"Monday",0
"2020-11-23T16","PJM","PJM Interconnection, LLC","Demand",87566,"megawatthours",2020-11-23,16,2020,11,"Monday",0
"2020-11-23T15","PJM","PJM Interconnection, LLC","Demand",87813,"megawatthours",2020-11-23,15,2020,11,"Monday",0
"2020-11-23T14","PJM","PJM Interconnection, LLC","Demand",87492,"megawatthours",2020-11-23,14,2020,11,"Monday",0
"2020-11-23T13","PJM","PJM Interconnection, LLC","Demand",85227,"megawatthours",2020-11-23,13,2020,11,"Monday",0
"2020-11-23T12","PJM","PJM Interconnection, LLC","Demand",79787,"megawatthours",2020-11-23,12,2020,11,"Monday",0
"2020-11-23T11","PJM","PJM Interconnection, LLC","Demand",73493,"megawatthours",2020-11-23,11,2020,11,"Monday",0
"2020-11-23T10","PJM","PJM Interconnection, LLC","Demand",70138,"megawatthours",2020-11-23,10,2020,11,"Monday",0
"2020-11-23T09","PJM","PJM Interconnection, LLC","Demand",69265,"megawatthours",2020-11-23,9,2020,11,"Monday",0
"2020-11-23T08","PJM","PJM Interconnection, LLC","Demand",69881,"megawatthours",2020-11-23,8,2020,11,"Monday",0
"2020-11-23T07","PJM","PJM Interconnection, LLC","Demand",70520,"megawatthours",2020-11-23,7,2020,11,"Monday",0
"2020-11-23T06","PJM","PJM Interconnection, LLC","Demand",71787,"megawatthours",2020-11-23,6,2020,11,"Monday",0
"2020-11-23T05","PJM","PJM Interconnection, LLC","Demand",73452,"megawatthours",2020-11-23,5,2020,11,"Monday",0
"2020-11-23T04","PJM","PJM Interconnection, LLC","Demand",76166,"megawatthours",2020-11-23,4,2020,11,"Monday",0
"2020-11-23T03","PJM","PJM Interconnection, LLC","Demand",79500,"megawatthours",2020-11-23,3,2020,11,"Monday",0
"2020-11-23T02","PJM","PJM Interconnection, LLC","Demand",82652,"megawatthours",2020-11-23,2,2020,11,"Monday",0
"2020-11-23T01","PJM","PJM Interconnection, LLC","Demand",84617,"megawatthours",2020-11-23,1,2020,11,"Monday",0
"2020-11-23T00","PJM","PJM Interconnection, LLC","Demand",86088,"megawatthours",2020-11-23,0,2020,11,"Monday",0
"2020-11-24T23","PJM","PJM Interconnection, LLC","Demand",95524,"megawatthours",2020-11-24,23,2020,11,"Tuesday",0
"2020-11-24T22","PJM","PJM Interconnection, LLC","Demand",90497,"megawatthours",2020-11-24,22,2020,11,"Tuesday",0
"2020-11-24T21","PJM","PJM Interconnection, LLC","Demand",87656,"megawatthours",2020-11-24,21,2020,11,"Tuesday",0
"2020-11-24T20","PJM","PJM Interconnection, LLC","Demand",87067,"megawatthours",2020-11-24,20,2020,11,"Tuesday",0
"2020-11-24T19","PJM","PJM Interconnection, LLC","Demand",87506,"megawatthours",2020-11-24,19,2020,11,"Tuesday",0
"2020-11-24T18","PJM","PJM Interconnection, LLC","Demand",88439,"megawatthours",2020-11-24,18,2020,11,"Tuesday",0
"2020-11-24T17","PJM","PJM Interconnection, LLC","Demand",89630,"megawatthours",2020-11-24,17,2020,11,"Tuesday",0
"2020-11-24T16","PJM","PJM Interconnection, LLC","Demand",90766,"megawatthours",2020-11-24,16,2020,11,"Tuesday",0
"2020-11-24T15","PJM","PJM Interconnection, LLC","Demand",92341,"megawatthours",2020-11-24,15,2020,11,"Tuesday",0
"2020-11-24T14","PJM","PJM Interconnection, LLC","Demand",94135,"megawatthours",2020-11-24,14,2020,11,"Tuesday",0
"2020-11-24T13","PJM","PJM Interconnection, LLC","Demand",93739,"megawatthours",2020-11-24,13,2020,11,"Tuesday",0
"2020-11-24T12","PJM","PJM Interconnection, LLC","Demand",89058,"megawatthours",2020-11-24,12,2020,11,"Tuesday",0
"2020-11-24T11","PJM","PJM Interconnection, LLC","Demand",82850,"megawatthours",2020-11-24,11,2020,11,"Tuesday",0
"2020-11-24T10","PJM","PJM Interconnection, LLC","Demand",79803,"megawatthours",2020-11-24,10,2020,11,"Tuesday",0
"2020-11-24T09","PJM","PJM Interconnection, LLC","Demand",78553,"megawatthours",2020-11-24,9,2020,11,"Tuesday",0
"2020-11-24T08","PJM","PJM Interconnection, LLC","Demand",78344,"megawatthours",2020-11-24,8,2020,11,"Tuesday",0
"2020-11-24T07","PJM","PJM Interconnection, LLC","Demand",79035,"megawatthours",2020-11-24,7,2020,11,"Tuesday",0
"2020-11-24T06","PJM","PJM Interconnection, LLC","Demand",80467,"megawatthours",2020-11-24,6,2020,11,"Tuesday",0
"2020-11-24T05","PJM","PJM Interconnection, LLC","Demand",82425,"megawatthours",2020-11-24,5,2020,11,"Tuesday",0
"2020-11-24T04","PJM","PJM Interconnection, LLC","Demand",85188,"megawatthours",2020-11-24,4,2020,11,"Tuesday",0
"2020-11-24T03","PJM","PJM Interconnection, LLC","Demand",88900,"megawatthours",2020-11-24,3,2020,11,"Tuesday",0
"2020-11-24T02","PJM","PJM Interconnection, LLC","Demand",91866,"megawatthours",2020-11-24,2,2020,11,"Tuesday",0
"2020-11-24T01","PJM","PJM Interconnection, LLC","Demand",93853,"megawatthours",2020-11-24,1,2020,11,"Tuesday",0
"2020-11-24T00","PJM","PJM Interconnection, LLC","Demand",95300,"megawatthours",2020-11-24,0,2020,11,"Tuesday",0
"2020-11-25T23","PJM","PJM Interconnection, LLC","Demand",90952,"megawatthours",2020-11-25,23,2020,11,"Wednesday",0
"2020-11-25T22","PJM","PJM Interconnection, LLC","Demand",87317,"megawatthours",2020-11-25,22,2020,11,"Wednesday",0
"2020-11-25T21","PJM","PJM Interconnection, LLC","Demand",85941,"megawatthours",2020-11-25,21,2020,11,"Wednesday",0
"2020-11-25T20","PJM","PJM Interconnection, LLC","Demand",86489,"megawatthours",2020-11-25,20,2020,11,"Wednesday",0
"2020-11-25T19","PJM","PJM Interconnection, LLC","Demand",87369,"megawatthours",2020-11-25,19,2020,11,"Wednesday",0
"2020-11-25T18","PJM","PJM Interconnection, LLC","Demand",88127,"megawatthours",2020-11-25,18,2020,11,"Wednesday",0
"2020-11-25T17","PJM","PJM Interconnection, LLC","Demand",88970,"megawatthours",2020-11-25,17,2020,11,"Wednesday",0
"2020-11-25T16","PJM","PJM Interconnection, LLC","Demand",89705,"megawatthours",2020-11-25,16,2020,11,"Wednesday",0
"2020-11-25T15","PJM","PJM Interconnection, LLC","Demand",89958,"megawatthours",2020-11-25,15,2020,11,"Wednesday",0
